symbol,timeframe,model_name,fold,top_quantile,prediction_threshold,train_rows,test_rows,train_start,train_end,test_start,test_end,mae,rmse,corr,top_count,top_avg_actual_return,top_win_rate,top_avg_predicted_return,trade_count,total_pnl,avg_pnl,win_rate,final_equity,total_return
BTCUSDT,5m,RandomForestRegressor,31,0.9,0.0003939926217458265,5000,1000,2026-03-02 05:55:00+00:00,2026-03-19 14:30:00+00:00,2026-03-19 14:35:00+00:00,2026-03-23 01:50:00+00:00,0.0015304298777544406,0.0022761535557266114,0.07738494503215879,38,-9.85444520059597e-06,52.63157894736842,0.0006812588735864504,14,-0.4522172513095484,-0.03230123223639631,50.0,9999.547782748692,-0.004522172513079567
BTCUSDT,5m,RandomForestRegressor,31,0.95,0.000568944286352546,5000,1000,2026-03-02 05:55:00+00:00,2026-03-19 14:30:00+00:00,2026-03-19 14:35:00+00:00,2026-03-23 01:50:00+00:00,0.0015304298777544406,0.0022761535557266114,0.07738494503215879,18,-0.0001156351505486595,44.44444444444444,0.0009232869171131179,11,9.911439433468331,0.901039948497121,54.54545454545454,10009.911439433468,0.0991143943346833
BTCUSDT,5m,RandomForestRegressor,32,0.8,0.00025347807062122644,5000,1000,2026-03-05 17:15:00+00:00,2026-03-23 01:50:00+00:00,2026-03-23 01:55:00+00:00,2026-03-26 13:10:00+00:00,0.0019969639893888864,0.0032144056233993513,0.017692093123223996,221,-2.2101363526329313e-05,50.2262443438914,0.00044363301170784,38,-26.41138719121534,-0.6950365050319827,42.10526315789473,9973.588612808784,-0.26411387191215907
BTCUSDT,5m,RandomForestRegressor,32,0.9,0.00040189341691117833,5000,1000,2026-03-05 17:15:00+00:00,2026-03-23 01:50:00+00:00,2026-03-23 01:55:00+00:00,2026-03-26 13:10:00+00:00,0.0019969639893888864,0.0032144056233993513,0.017692093123223996,112,-4.6876843129386935e-05,51.78571428571429,0.0005568179640544678,24,-57.17313517720402,-2.382213965716834,20.833333333333336,9942.826864822793,-0.5717313517720686
BTCUSDT,5m,RandomForestRegressor,32,0.95,0.0004899340655142807,5000,1000,2026-03-05 17:15:00+00:00,2026-03-23 01:50:00+00:00,2026-03-23 01:55:00+00:00,2026-03-26 13:10:00+00:00,0.0019969639893888864,0.0032144056233993513,0.017692093123223996,64,-0.00014001231483418123,51.5625,0.0006405427169552775,17,-34.350496330452415,-2.020617431203083,35.294117647058826,9965.649503669547,-0.34350496330453095
BTCUSDT,5m,RandomForestRegressor,33,0.8,0.00022227069562571897,5000,1000,2026-03-09 04:35:00+00:00,2026-03-26 13:10:00+00:00,2026-03-26 13:15:00+00:00,2026-03-30 00:30:00+00:00,0.0015164709801044765,0.002413452429863446,0.041764493554001136,170,-6.529853012068117e-05,48.8235294117647,0.00040248415402301937,32,-45.012225901316015,-1.4066320594161255,37.5,9954.987774098692,-0.4501222590130783
BTCUSDT,5m,RandomForestRegressor,33,0.9,0.0003401047865696106,5000,1000,2026-03-09 04:35:00+00:00,2026-03-26 13:10:00+00:00,2026-03-26 13:15:00+00:00,2026-03-30 00:30:00+00:00,0.0015164709801044765,0.002413452429863446,0.041764493554001136,78,0.00038941077100504515,53.84615384615385,0.0005470289714605438,23,-26.574793171331976,-1.155425790057912,39.130434782608695,9973.425206828671,-0.26574793171328565
BTCUSDT,5m,RandomForestRegressor,33,0.95,0.00046511701382173214,5000,1000,2026-03-09 04:35:00+00:00,2026-03-26 13:10:00+00:00,2026-03-26 13:15:00+00:00,2026-03-30 00:30:00+00:00,0.0015164709801044765,0.002413452429863446,0.041764493554001136,32,-0.0004732100400937078,46.875,0.0007783048466496331,12,-9.910556846528038,-0.8258797372106699,50.0,9990.089443153473,-0.09910556846527471
BTCUSDT,5m,RandomForestRegressor,34,0.8,5.803678679057885e-05,5000,1000,2026-03-12 15:55:00+00:00,2026-03-30 00:30:00+00:00,2026-03-30 00:35:00+00:00,2026-04-02 11:50:00+00:00,0.001842708884434546,0.0025752642001911187,0.07276080885210225,172,0.00024428445158163834,51.162790697674424,0.0002454475837830541,48,-40.3201794018172,-0.8400037375378583,37.5,9959.679820598181,-0.4032017940181868
BTCUSDT,5m,RandomForestRegressor,34,0.9,0.00013132579154448887,5000,1000,2026-03-12 15:55:00+00:00,2026-03-30 00:30:00+00:00,2026-03-30 00:35:00+00:00,2026-04-02 11:50:00+00:00,0.001842708884434546,0.0025752642001911187,0.07276080885210225,89,0.000474525268548305,53.93258426966292,0.0003873923671413146,34,-17.719561785527276,-0.5211635819272729,38.23529411764706,9982.280438214473,-0.17719561785526822
BTCUSDT,5m,RandomForestRegressor,34,0.95,0.00023748055167941765,5000,1000,2026-03-12 15:55:00+00:00,2026-03-30 00:30:00+00:00,2026-03-30 00:35:00+00:00,2026-04-02 11:50:00+00:00,0.001842708884434546,0.0025752642001911187,0.07276080885210225,52,0.0005082410021392162,53.84615384615385,0.0005321313794186864,25,-20.555583262920322,-0.8222233305168128,36.0,9979.444416737084,-0.20555583262916116
BTCUSDT,5m,RandomForestRegressor,35,0.8,2.706301941684196e-05,5000,1000,2026-03-16 03:15:00+00:00,2026-04-02 11:50:00+00:00,2026-04-02 11:55:00+00:00,2026-04-05 23:10:00+00:00,0.0010023246016384795,0.0015731579184269065,-0.08360858888502577,68,-0.00011850263741531528,41.17647058823529,0.00010175173800337892,27,-28.77666067816108,-1.0658022473392992,22.22222222222222,9971.223339321838,-0.28776660678162447
BTCUSDT,5m,RandomForestRegressor,35,0.9,8.069469354377052e-05,5000,1000,2026-03-16 03:15:00+00:00,2026-04-02 11:50:00+00:00,2026-04-02 11:55:00+00:00,2026-04-05 23:10:00+00:00,0.0010023246016384795,0.0015731579184269065,-0.08360858888502577,27,-6.375232916211683e-05,37.03703703703704,0.00018415998953828593,16,-12.648254836800788,-0.7905159273000493,31.25,9987.3517451632,-0.12648254836800332
BTCUSDT,5m,RandomForestRegressor,35,0.95,0.00019818535973971168,5000,1000,2026-03-16 03:15:00+00:00,2026-04-02 11:50:00+00:00,2026-04-02 11:55:00+00:00,2026-04-05 23:10:00+00:00,0.0010023246016384795,0.0015731579184269065,-0.08360858888502577,8,-0.0013477023946864447,0.0,0.0002853527788097131,7,-22.813279761871627,-3.259039965981661,0.0,9977.186720238125,-0.22813279761874583
BTCUSDT,5m,RandomForestRegressor,36,0.8,6.361879717893113e-05,5000,1000,2026-03-19 14:35:00+00:00,2026-04-05 23:10:00+00:00,2026-04-05 23:15:00+00:00,2026-04-09 10:30:00+00:00,0.001717797502275001,0.0025248497694445415,-0.10865842725163839,192,-0.0002207792292110053,46.35416666666667,0.00030205435177772463,45,-77.59252117509072,-1.7242782483353494,35.55555555555556,9922.407478824907,-0.7759252117509277
BTCUSDT,5m,RandomForestRegressor,36,0.9,0.0001437015500725027,5000,1000,2026-03-19 14:35:00+00:00,2026-04-05 23:10:00+00:00,2026-04-05 23:15:00+00:00,2026-04-09 10:30:00+00:00,0.001717797502275001,0.0025248497694445415,-0.10865842725163839,112,-0.00031842501977796567,49.107142857142854,0.0004453788760104572,30,-41.596947785313205,-1.386564926177107,36.666666666666664,9958.40305221469,-0.4159694778531048
BTCUSDT,5m,RandomForestRegressor,36,0.95,0.0002457260043653099,5000,1000,2026-03-19 14:35:00+00:00,2026-04-05 23:10:00+00:00,2026-04-05 23:15:00+00:00,2026-04-09 10:30:00+00:00,0.001717797502275001,0.0025248497694445415,-0.10865842725163839,56,-0.000655660801145159,37.5,0.0006969608812416961,14,-31.98122323350617,-2.2843730881075834,28.57142857142857,9968.018776766492,-0.31981223233507994
BTCUSDT,5m,RandomForestRegressor,37,0.8,9.421697188612294e-05,5000,1000,2026-03-23 01:55:00+00:00,2026-04-09 10:30:00+00:00,2026-04-09 10:35:00+00:00,2026-04-12 21:50:00+00:00,0.0013100619123695477,0.0020535810681174536,-0.02294896547110538,141,0.00017494857350841688,54.60992907801418,0.0002231123375802801,42,-39.25052226148671,-0.934536244321112,33.33333333333333,9960.74947773852,-0.3925052226148
BTCUSDT,5m,RandomForestRegressor,37,0.9,0.00015515290589391574,5000,1000,2026-03-23 01:55:00+00:00,2026-04-09 10:30:00+00:00,2026-04-09 10:35:00+00:00,2026-04-12 21:50:00+00:00,0.0013100619123695477,0.0020535810681174536,-0.02294896547110538,59,0.00017339565277204423,61.016949152542374,0.00037121592354861913,20,-1.043044810446304,-0.052152240522315194,45.0,9998.956955189553,-0.010430448104470998
BTCUSDT,5m,RandomForestRegressor,37,0.95,0.0002462600486317985,5000,1000,2026-03-23 01:55:00+00:00,2026-04-09 10:30:00+00:00,2026-04-09 10:35:00+00:00,2026-04-12 21:50:00+00:00,0.0013100619123695477,0.0020535810681174536,-0.02294896547110538,27,2.4617237243715838e-05,55.55555555555556,0.0005810179936428533,12,0.8778484585203614,0.07315403821003012,41.66666666666667,10000.877848458516,0.008778484585163825
BTCUSDT,5m,RandomForestRegressor,38,0.8,9.108221888812761e-05,5000,1000,2026-03-26 13:15:00+00:00,2026-04-12 21:50:00+00:00,2026-04-12 21:55:00+00:00,2026-04-16 09:10:00+00:00,0.0015650635494232818,0.0022133119940426094,0.002990633256845939,190,1.6585113317734063e-05,54.21052631578947,0.0002595590399318059,49,-70.10636126918428,-1.4307420667180464,24.489795918367346,9929.893638730822,-0.701063612691778
BTCUSDT,5m,RandomForestRegressor,38,0.9,0.00014960345782295844,5000,1000,2026-03-26 13:15:00+00:00,2026-04-12 21:50:00+00:00,2026-04-12 21:55:00+00:00,2026-04-16 09:10:00+00:00,0.0015650635494232818,0.0022133119940426094,0.002990633256845939,94,9.093542295755111e-05,53.191489361702125,0.00040642912304480143,28,-39.514352084114535,-1.4112268601469478,21.428571428571427,9960.48564791589,-0.39514352084110216
BTCUSDT,5m,RandomForestRegressor,38,0.95,0.0002715713498808321,5000,1000,2026-03-26 13:15:00+00:00,2026-04-12 21:50:00+00:00,2026-04-12 21:55:00+00:00,2026-04-16 09:10:00+00:00,0.0015650635494232818,0.0022133119940426094,0.002990633256845939,46,0.00043618507343422383,58.69565217391305,0.000626418427364292,16,-14.41737632286231,-0.9010860201788944,31.25,9985.582623677139,-0.14417376322860945
BTCUSDT,5m,RandomForestRegressor,39,0.8,0.00011721909110982954,5000,1000,2026-03-30 00:35:00+00:00,2026-04-16 09:10:00+00:00,2026-04-16 09:15:00+00:00,2026-04-19 20:30:00+00:00,0.0014535241932136529,0.0020836467493953507,0.021459527762620837,197,0.0002568346535354009,54.82233502538071,0.0003203286543385012,52,-45.306224607621175,-0.871273550146561,36.53846153846153,9954.693775392385,-0.4530622460761515
BTCUSDT,5m,RandomForestRegressor,39,0.9,0.00020261024056040692,5000,1000,2026-03-30 00:35:00+00:00,2026-04-16 09:10:00+00:00,2026-04-16 09:15:00+00:00,2026-04-19 20:30:00+00:00,0.0014535241932136529,0.0020836467493953507,0.021459527762620837,89,0.00035848950330797486,53.93258426966292,0.0005311314977154906,28,-20.66512179040285,-0.738040063942959,46.42857142857143,9979.3348782096,-0.20665121790400007
BTCUSDT,5m,RandomForestRegressor,39,0.95,0.00033260562750255993,5000,1000,2026-03-30 00:35:00+00:00,2026-04-16 09:10:00+00:00,2026-04-16 09:15:00+00:00,2026-04-19 20:30:00+00:00,0.0014535241932136529,0.0020836467493953507,0.021459527762620837,48,0.0010330760308693459,60.416666666666664,0.0007676153470762209,14,-13.100918438643703,-0.9357798884745502,50.0,9986.89908156136,-0.1310091843864029
BTCUSDT,5m,RandomForestRegressor,40,0.8,0.00011829370604471141,5000,1000,2026-04-02 11:55:00+00:00,2026-04-19 20:30:00+00:00,2026-04-19 20:35:00+00:00,2026-04-23 07:50:00+00:00,0.001627569884725447,0.0022866037705699025,-0.08640653431866285,260,0.0002084980883797485,53.84615384615385,0.0003288338034718941,51,-31.500871577506928,-0.6176641485785672,50.98039215686274,9968.499128422494,-0.31500871577505674
BTCUSDT,5m,RandomForestRegressor,40,0.9,0.00028032826702758135,5000,1000,2026-04-02 11:55:00+00:00,2026-04-19 20:30:00+00:00,2026-04-19 20:35:00+00:00,2026-04-23 07:50:00+00:00,0.001627569884725447,0.0022866037705699025,-0.08640653431866285,115,-5.47816963943901e-05,53.91304347826087,0.0005118485136614921,36,-35.68294241119804,-0.9911928447555012,41.66666666666667,9964.317057588802,-0.3568294241119838
BTCUSDT,5m,RandomForestRegressor,40,0.95,0.00047569614769975743,5000,1000,2026-04-02 11:55:00+00:00,2026-04-19 20:30:00+00:00,2026-04-19 20:35:00+00:00,2026-04-23 07:50:00+00:00,0.001627569884725447,0.0022866037705699025,-0.08640653431866285,53,-0.0006714096459448862,41.509433962264154,0.000692469888344662,22,-14.101786324953196,-0.6409902874978726,40.909090909090914,9985.898213675046,-0.14101786324954446
BTCUSDT,5m,RandomForestRegressor,41,0.8,0.00011672032303312964,5000,1000,2026-04-05 23:15:00+00:00,2026-04-23 07:50:00+00:00,2026-04-23 07:55:00+00:00,2026-04-26 19:10:00+00:00,0.0009897430391425132,0.0014576931246619547,0.1102344737252754,108,0.0002493265536290051,51.85185185185185,0.0002965070270268691,31,-33.23545050816631,-1.0721113067150423,38.70967741935484,9966.764549491836,-0.3323545050816392
BTCUSDT,5m,RandomForestRegressor,41,0.9,0.0002359045690415371,5000,1000,2026-04-05 23:15:00+00:00,2026-04-23 07:50:00+00:00,2026-04-23 07:55:00+00:00,2026-04-26 19:10:00+00:00,0.0009897430391425132,0.0014576931246619547,0.1102344737252754,47,0.00044919610477713213,57.446808510638306,0.0004730476209753924,13,-14.48035581920135,-1.11387352455395,46.15384615384615,9985.5196441808,-0.14480355819199758
BTCUSDT,5m,RandomForestRegressor,41,0.95,0.00043201575937810874,5000,1000,2026-04-05 23:15:00+00:00,2026-04-23 07:50:00+00:00,2026-04-23 07:55:00+00:00,2026-04-26 19:10:00+00:00,0.0009897430391425132,0.0014576931246619547,0.1102344737252754,22,0.0006490118743590552,63.63636363636363,0.0006665862017027732,6,1.994365665921805,0.33239427765363416,83.33333333333334,10001.994365665923,0.019943656659233967
BTCUSDT,5m,RandomForestRegressor,42,0.8,8.494676940644434e-05,5000,1000,2026-04-09 10:35:00+00:00,2026-04-26 19:10:00+00:00,2026-04-26 19:15:00+00:00,2026-04-30 06:30:00+00:00,0.001367826065496722,0.002039198629815649,-0.0218427031040131,215,-0.0003033942782189555,48.372093023255815,0.0004604760375178813,38,-88.32725579547582,-2.3244014683019953,34.21052631578947,9911.672744204525,-0.8832725579547513
BTCUSDT,5m,RandomForestRegressor,42,0.9,0.00022281033670003235,5000,1000,2026-04-09 10:35:00+00:00,2026-04-26 19:10:00+00:00,2026-04-26 19:15:00+00:00,2026-04-30 06:30:00+00:00,0.001367826065496722,0.002039198629815649,-0.0218427031040131,115,-0.0002588789547308706,51.30434782608696,0.0007358801661410038,27,-70.48778320070483,-2.6106586370631417,33.33333333333333,9929.512216799296,-0.7048778320070415
BTCUSDT,5m,RandomForestRegressor,42,0.95,0.00044812013368373226,5000,1000,2026-04-09 10:35:00+00:00,2026-04-26 19:10:00+00:00,2026-04-26 19:15:00+00:00,2026-04-30 06:30:00+00:00,0.001367826065496722,0.002039198629815649,-0.0218427031040131,60,-8.619690087928495e-05,53.333333333333336,0.001137709437699432,14,-31.375883129579847,-2.2411345092557036,42.857142857142854,9968.62411687042,-0.3137588312957996
BTCUSDT,5m,RandomForestRegressor,43,0.8,5.92696970273817e-05,5000,1000,2026-04-12 21:55:00+00:00,2026-04-30 06:30:00+00:00,2026-04-30 06:35:00+00:00,2026-05-03 17:50:00+00:00,0.000861734283924787,0.0012562791306207168,-0.0340131116598912,114,-3.444163527787185e-05,41.228070175438596,0.00016211024308437335,28,-37.36810491480469,-1.334575175528739,21.428571428571427,9962.631895085196,-0.3736810491480355
BTCUSDT,5m,RandomForestRegressor,43,0.9,0.00018631089907616388,5000,1000,2026-04-12 21:55:00+00:00,2026-04-30 06:30:00+00:00,2026-04-30 06:35:00+00:00,2026-05-03 17:50:00+00:00,0.000861734283924787,0.0012562791306207168,-0.0340131116598912,36,-0.00031506258169414447,33.33333333333333,0.0002934974346863298,12,-11.065340826991587,-0.9221117355826323,33.33333333333333,9988.934659173008,-0.11065340826991814
BTCUSDT,5m,RandomForestRegressor,43,0.95,0.0003790566491057231,5000,1000,2026-04-12 21:55:00+00:00,2026-04-30 06:30:00+00:00,2026-04-30 06:35:00+00:00,2026-05-03 17:50:00+00:00,0.000861734283924787,0.0012562791306207168,-0.0340131116598912,7,8.237974711331428e-05,57.14285714285714,0.00047874121109633906,4,2.031887786406969,0.5079719466017423,50.0,10002.031887786408,0.020318877864083332
BTCUSDT,5m,RandomForestRegressor,44,0.8,4.044105869021956e-05,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,266,-0.0001611912004873846,45.48872180451128,0.00020433049041914257,49,-84.6576258288651,-1.7277066495686755,30.612244897959183,9915.342374171143,-0.8465762582885691
BTCUSDT,5m,RandomForestRegressor,44,0.9,0.00011002569630969406,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,148,-3.8001011698326164e-05,42.567567567567565,0.00031558401845231313,33,-35.422721694711754,-1.0734158089306591,39.39393939393939,9964.577278305294,-0.35422721694705617
BTCUSDT,5m,RandomForestRegressor,44,0.95,0.00022497918373168125,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,65,6.120074782586468e-05,46.15384615384615,0.0005247369720335786,14,-11.900446418905403,-0.8500318870646717,35.714285714285715,9988.099553581098,-0.11900446418901993
BTCUSDT,5m,RandomForestRegressor,45,0.8,7.75660359641029e-05,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,119,1.2750434879146901e-05,55.46218487394958,0.00016717301759201474,36,-41.579425156900015,-1.1549840321361116,27.77777777777778,9958.420574843101,-0.41579425156898653
BTCUSDT,5m,RandomForestRegressor,45,0.9,0.0001240127137050816,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,39,0.000439674244883517,64.1025641025641,0.000318475937103768,15,-12.817762794784926,-0.8545175196523284,40.0,9987.182237205216,-0.12817762794784357
BTCUSDT,5m,RandomForestRegressor,45,0.95,0.00026661552675381,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,16,0.000776404354432281,75.0,0.0005380444121228236,7,-19.859398919304112,-2.8370569884720163,42.857142857142854,9980.140601080697,-0.19859398919303203
BTCUSDT,5m,RandomForestRegressor,46,0.8,6.401477400470171e-05,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,242,3.0417680151232695e-06,46.69421487603306,0.0002056711327781608,45,-56.103601816894184,-1.246746707042093,28.888888888888886,9943.896398183108,-0.5610360181689248
BTCUSDT,5m,RandomForestRegressor,46,0.9,7.315498395459135e-05,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,151,-1.8714624089030589e-06,45.033112582781456,0.00028879935510739755,34,-44.12853912993705,-1.297898209704031,26.47058823529412,9955.871460870067,-0.4412853912993341
BTCUSDT,5m,RandomForestRegressor,46,0.95,0.00015181831356763728,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,85,0.00019836208083310277,50.588235294117645,0.0004395787591727865,19,-28.065237363370443,-1.4771177559668653,31.57894736842105,9971.93476263663,-0.28065237363369305
